ID,full_name,first_apperance,description,image
1010334,Quasimodo,12411,null,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00392ddd605/portrait_incredible.jpg
1011191,Queen Noir,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009387,Quentin Quire,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c003d7fc6294/portrait_incredible.jpg
1009524,Quicksilver,17701,null,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/53176ffc42f58/portrait_incredible.jpg
1010964,Quicksilver (Age of Apocalypse),41264,null,http://i.annihil.us/u/prod/marvel/i/mg/9/50/528d36e27d0ae/portrait_incredible.jpg
1010963,Quicksilver (Ultimate),36833,null,http://i.annihil.us/u/prod/marvel/i/mg/1/03/53177007431ee/portrait_incredible.jpg
1009430,Rachel Grey,8653,null,http://i.annihil.us/u/prod/marvel/i/mg/d/10/52741143108e7/portrait_incredible.jpg
1009526,Radioactive Man,17762,null,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003c66d3393/portrait_incredible.jpg
1011280,Rafael Vega,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010817,Rage,17490,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c0035e72e3d8/portrait_incredible.jpg
1009527,Raider,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009528,Randall,13823,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011326,Randall Flagg,31361,null,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4ce5a67201a4e/portrait_incredible.jpg
1010767,Random,12310,null,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c00375b36bd4/portrait_incredible.jpg
1010838,Rattler,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011154,Ravenous,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010892,Rawhide Kid,19821,null,http://i.annihil.us/u/prod/marvel/i/mg/1/90/4ce5a3e0dbd3a/portrait_incredible.jpg
1009531,Raza,3631,null,http://i.annihil.us/u/prod/marvel/i/mg/c/70/4ce5a1057fce9/portrait_incredible.jpg
1009532,Reaper,12298,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009533,Reavers,38182,null,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4c003c63deac8/portrait_incredible.jpg
1015000,Reavers (Ultimate),4158,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011249,Red 9,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009534,Red Ghost,6620,null,http://i.annihil.us/u/prod/marvel/i/mg/7/10/535ff3cd59285/portrait_incredible.jpg
1011238,Red Ghost (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011360,Red Hulk,41817,null,http://i.annihil.us/u/prod/marvel/i/mg/5/90/5102cb7fc1262/portrait_incredible.jpg
1017099,Red Hulk (HAS),null,US Army General Thunderbolt Ross used to a be a huge pain in Hulk's you know what! But as the saying goes if you can't beat 'em join 'em! He decided to supersize himself and join the team as Red! Just as cranky as before Red still gives Hulk a hard time but deep down he loves being a part of the Agents of S.M.A.S.H. - that and his Gatling Laser Cannon. ,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/523214eac3705/portrait_incredible.jpg
1011436,Red She-Hulk,29202,null,http://i.annihil.us/u/prod/marvel/i/mg/e/70/50fec0bfb125a/portrait_incredible.jpg
1011155,Red Shift,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009535,Red Skull,24371,null,http://i.annihil.us/u/prod/marvel/i/mg/2/03/526036550cd37/portrait_incredible.jpg
1010965,Red Skull (Albert Malik),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010837,Red Wolf,7333,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011390,Redwing,7341,null,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a7383561c/portrait_incredible.jpg
1011376,Reptil,35533,null,http://i.annihil.us/u/prod/marvel/i/mg/c/00/4ce5a6ff4202c/portrait_incredible.jpg
1011189,Retro Girl,39376,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011330,Revanche,null,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708/portrait_incredible.jpg
1009537,Rhino,17713,null,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003c58f1a0c/portrait_incredible.jpg
1009702,Rhodey,29790,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011401,Richard Fisk,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009379,Rick Jones,37255,null,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/5274112b036ff/portrait_incredible.jpg
1015006,Rick Jones (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011348,Ricochet,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009542,Rictor,7448,null,http://i.annihil.us/u/prod/marvel/i/mg/3/03/527414130f76d/portrait_incredible.jpg
1009543,Riptide,13751,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009544,Risque,10880,null,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c7c645aa1623/portrait_incredible.jpg
1009545,Robbie Robertson,37255,null,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003c50a94b7/portrait_incredible.jpg
1010792,Robert Baldwin ,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009235,Robin Chapel,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010744,Rocket Raccoon,22433,A genetically-engineered alien with a knack for big guns and fast ships Rocket serves as the backbone of the Guardians of the Galaxy!,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/50fec1e49298a/portrait_incredible.jpg
1017314,Rocket Raccoon (Marvel Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5239be52b8c32/portrait_incredible.jpg
1010769,Rocket Racer,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0037551d8c2/portrait_incredible.jpg
1010692,Rockslide,30344,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009546,Rogue,43495,null,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5112d84e2166c/portrait_incredible.jpg
1010967,Rogue (Age of Apocalypse),32578,null,http://i.annihil.us/u/prod/marvel/i/mg/1/00/528d36d415498/portrait_incredible.jpg
1017319,Rogue (Deadpool),null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c25861c1a/portrait_incredible.jpg
1010966,Rogue (Ultimate),40811,null,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/531771d5927db/portrait_incredible.jpg
1017478,Rogue (X-Men: Battle of the Atom),null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52d72b4157a62/portrait_incredible.jpg
1010781,Roland Deschain,33212,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011398,Romulus,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a75b67009/portrait_incredible.jpg
1010344,Ronan,5655,null,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5260363fc40f2/portrait_incredible.jpg
1011117,Roughhouse,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009549,Roulette,13734,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009595,Roxanne Simpson,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009311,Rumiko Fujikawa,37802,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010747,Runaways,40248,The teens who became the Runaways found that some family secrets are bigger than others when they witnessed their parents part of a cabal known as the Pride murdering a young girl during a secret sacrificial ritual. ,http://i.annihil.us/u/prod/marvel/i/mg/f/60/535fec953eaab/portrait_incredible.jpg
1009551,Russian,null,null,http://i.annihil.us/u/prod/marvel/i/mg/8/10/4c003c4af200f/portrait_incredible.jpg
1009552,S.H.I.E.L.D.,24348,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/51097abb8e306/portrait_incredible.jpg
1009553,Sabra,8586,Ruth Bat-Seraph is an Israeli national who along with her family was taken to a special community by the Israeli government when her genetic mutation manifested.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009554,Sabretooth,40360,null,http://i.annihil.us/u/prod/marvel/i/mg/1/00/4ce1895117793/portrait_incredible.jpg
1010969,Sabretooth (Age of Apocalypse),47070,null,http://i.annihil.us/u/prod/marvel/i/mg/d/90/5269580126d71/portrait_incredible.jpg
1010970,Sabretooth (House of M),null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c0033dd26d33/portrait_incredible.jpg
1010968,Sabretooth (Ultimate),30612,null,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c0033dfc318e/portrait_incredible.jpg
1009555,Sage,5085,null,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003c44095cb/portrait_incredible.jpg
1011325,Salem's Seven (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011126,Sally Floyd,null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4ce5a4ef4b966/portrait_incredible.jpg
1011156,Salo,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4c002f4ee689c/portrait_incredible.jpg
1009558,Sandman,37901,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010711,Santa Claus,5713,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009559,Saracen (Muzzafar Lambert),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009560,Sasquatch (Walter Langkowski),12637,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011035,Satana,30856,null,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a46882aa9/portrait_incredible.jpg
1009561,Sauron,20575,null,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003c3d85554/portrait_incredible.jpg
1011048,Scalphunter,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4ce5a473b81b3/portrait_incredible.jpg
1010861,Scarecrow (Ebenezer Laughton),17550,Realizing the criminal potential of his abilities Umberto stole a flock of trained birds from a fellow performer to assist him in his new costumed criminal guise as the Scarecrow.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011197,Scarlet Spider (Ben Reilly),24415,null,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce5a531089da/portrait_incredible.jpg
1011426,Scarlet Spider (Kaine),24415,null,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4ed7bd3756650/portrait_incredible.jpg
1009562,Scarlet Witch,12651,null,http://i.annihil.us/u/prod/marvel/i/mg/6/70/5261a7d7c394b/portrait_incredible.jpg
1010972,Scarlet Witch (Age of Apocalypse),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/10/536408dbb7cca/portrait_incredible.jpg
1017308,Scarlet Witch (Marvel Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5239be3a2a6e9/portrait_incredible.jpg
1010971,Scarlet Witch (Ultimate),37520,null,http://i.annihil.us/u/prod/marvel/i/mg/6/03/53177154d219d/portrait_incredible.jpg
1010790,Scorpion (Carmilla Black),1880,Carmilla Black is a genetically engineered human created by Advanced Idea Mechanics (A.I.M.).,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c0037366fae7/portrait_incredible.jpg
1011079,Scorpion (Ultimate),38402,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009565,Scourge,16246,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011230,Scrambler,null,Korean national Kim Il Sung was the youngest member of the Marauders the superhuman assassins responsible for massacring the underground mutant community known as the Morlocks.,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c002f076451c/portrait_incredible.jpg
1009566,Scream (Donna Diego),null,Out of the five alien symbiotes that were forcefully extracted from Venom (while bonded with Eddie Brock) by the Life Foundation Donna's is the only one still active today that is not bonded to Hybrid.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011242,Screwball,24415,Trained in parkour Screwball fairly new to the New York City superhuman criminal community specializes in recording he crimes and broadcasting them live over the internet.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009581,Sebastian Shaw,40250,Sebastian Shaw was invited to join the elite Hellfire Club and quickly worked his way into a position within the Inner Circle.,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c003c1e9a90e/portrait_incredible.jpg
1011368,Secret Warriors,23714,null,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/5260362fd0fb3/portrait_incredible.jpg
1009568,Selene,10161,The long-standing Black Queen of the Hellfire Club's Inner Circle Selene Gallio professes to have lived for several millennia and to have been a foe of the ancient sorcerer Kulan Gath.,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4c003c337aff5/portrait_incredible.jpg
1009569,Senator Kelly,13682,null,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4ce5a14f2ea36/portrait_incredible.jpg
1009570,Sentinel,5785,null,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4ce5a159e5082/portrait_incredible.jpg
1011323,Sentinels,37590,null,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4ce5a66693659/portrait_incredible.jpg
1009571,Sentry (Robert Reynolds),24348,Empowered by the enigmatic Professor's secret formula high school student Robert Reynolds became a superhuman.,http://i.annihil.us/u/prod/marvel/i/mg/f/03/52695b1392c78/portrait_incredible.jpg
1011167,Ser Duncan,37491,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009572,Serpent Society,7691,null,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003c2e0c1d0/portrait_incredible.jpg
1010345,Sersi,17490,Sersi is a member of the Eternals a species diverted from humanity by experiments conducted by the Celestials one million years ago.,http://i.annihil.us/u/prod/marvel/i/mg/6/40/528d36c261af4/portrait_incredible.jpg
1009573,Shadow King,1587,One of the oldest and more powerful mutants ever Amahl Farouk has been a threat to mankind at least for decades. He was the first evil mutant met by Charles Xavier convincing him of the need of the X-Men.,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4ce5a16fd4182/portrait_incredible.jpg
1010973,Shadow King (Age of Apocalypse),null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/80/535feae2ecfc6/portrait_incredible.jpg
1009574,Shadowcat,null,null,http://i.annihil.us/u/prod/marvel/i/mg/7/e0/4c003c2b50b1d/portrait_incredible.jpg
1010975,Shadowcat (Age of Apocalypse),1489,Katherine Pryde lived in the suburbs of Illinois and kept her mutant abilities a secret.,http://i.annihil.us/u/prod/marvel/i/mg/f/80/535feaf1a92ef/portrait_incredible.jpg
1010974,Shadowcat (Ultimate),null,After fourteen-year-old Kitty Pryde's mutant powers emerged causing terrifying incidents where she uncontrollably phased out of the family apartment in to moving traffic andsewers her mother Theresa contacted Professor Xavier.,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0033d9d26de/portrait_incredible.jpg
1011406,Shadu the Shady,16534,Shadu the Shady claimed to travel to many unseen magical lands and witnessed miracles he would duplicate at a club called the 53rd Card.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e2a04c75/portrait_incredible.jpg
1009575,Shalla-bal,20192,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009576,Shaman,12637,Dr. Michael Twoyoungmen was a surgeon who found that modern science was insufficient to accomplish everything he wished to do and so he turned to mysticism that his grandfather told him about.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1014979,Shane Yamada-Jones,null,null,http://i.annihil.us/u/prod/marvel/i/mg/e/60/4cd05a33ee0bb/portrait_incredible.jpg
1009577,Shang-Chi,35528,Shang-Chi is the son of an internationally-renowned and powerful criminal mastermind whose childhood was a lonely one full of constant training in rigorous mental and martial arts with only limited contact with his parents.,http://i.annihil.us/u/prod/marvel/i/mg/3/20/535ff3b116209/portrait_incredible.jpg
1015001,Shang-Chi (Ultimate),15774,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009578,Shanna the She-Devil,8559,The only daughter of a wealthy diamond miner Shanna grew up in the Zaire jungles where at age six she witnessed her father’s accidental fatal shooting of her mother starting a lifelong loathing of firearms.,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4d2b364a69f77/portrait_incredible.jpg
1010712,Shape,17534,"Often clashing with the heroes of the Squadron Supreme the Shape was later subjected to the mind-altering behavior modification device used as part of the Squadron Supreme's ""Utopia Program.""",http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0038c68a450/portrait_incredible.jpg
1009579,Shard,17851,Shard and her older brother Bishop were raised in the 21st Century some eighty years into an alternate future by their grandmother in a timeline in which the X-Men were betrayed by one of their own and killed causing a disaster that caused the government to place a stylized 'M' tattoo over the left eyes of all mutants.,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003c24b9222/portrait_incredible.jpg
1009228,Sharon Carter,30885,null,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ce59f2323b88/portrait_incredible.jpg
1010895,Sharon Ventura,16003,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009580,Shatterstar,7415,Shatterstar is Gaveedra Seven the product of bio-engineering on an otherdimensional world who was at one point merged with an Earth mutant named Benjamin Russell the nature of whose genetic mutation remains unknown.,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c003c21cd9e1/portrait_incredible.jpg
1017111,She-Hulk (HAS),null,She-Hulk is the Hulk's action-loving cousin. She's unbelievably strong pilots the group's heavily armed Jump Jet and uses a pair of Gamma Gauntlets that give her fists an added energy wallop. As the most competitive member of the team She-Hulk never backs down from a fight arm-wrestling match or burping contest!  ,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/523214b8ea2cf/portrait_incredible.jpg
1009583,She-Hulk (Jennifer Walters),24348,Seriously wounded young lawyer Jennifer Walters was given a blood transfusion by her cousin Bruce Banner. Usually in better control of her powers and temper than the Hulk She-Hulk has been a high profile New York lawyer as well as an upstanding member of both the Avengers and Fantastic Four.,http://i.annihil.us/u/prod/marvel/i/mg/7/20/527bb5d64599e/portrait_incredible.jpg
1011392,She-Hulk (Lyra),24053,null,http://i.annihil.us/u/prod/marvel/i/mg/6/03/527413f4341f7/portrait_incredible.jpg
1017331,She-Hulk (Marvel War of Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239bfa2c54fa/portrait_incredible.jpg
1011393,She-Hulk (Ultimate),24155,null,http://i.annihil.us/u/prod/marvel/i/mg/3/60/531771492e3ae/portrait_incredible.jpg
1015035,Shen,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cdd81a5743a4/portrait_incredible.jpg
1011168,Sheva Callister,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011093,Shi'Ar,13698,null,http://i.annihil.us/u/prod/marvel/i/mg/8/00/53a1c0e5a1f00/portrait_incredible.jpg
1011381,Shinko Yamashiro,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009582,Shinobi Shaw,17997,Shinobi Shaw is the illegitimate son of Sebastian Shaw who was rejected and abandoned by his father at an early age and grew tired of waiting to inherit his father's wealth and wearied of the elder Shaw's contempt for his decadent lifestyle.,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003c1bbf29f/portrait_incredible.jpg
1009584,Shiva,14171,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011394,Shiver Man,24492,The Shiver Man is an undead bounty hunter who has worked with Nick Fury and Wolverine.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009585,Shocker (Herman Schultz),6541,Herman Schultz is a career criminal who after several prison terms for robbery built a battle suit that sent out shock waves to quickly open safes as well as give him a significant advantage over the New York police.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010858,Shockwave,null,Lancaster Sneed was a secret agent working for the United Kingdom’s MI:6 but no one esteemed him as highly as himself and despite his pride he was wounded in an explosion on his first field assignment and forced to undergo a radical surgery that grafted metal plates and cybernetic systems to his body.,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c0035c193fc3/portrait_incredible.jpg
1010824,Shooting Star,16018,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009586,Shotgun,8266,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009587,Shriek,14656,Shriek became a groupie for a rock band and a drug dealer on the side until the vigilantes Cloak and Dagger happened by during one of her deals.,http://i.annihil.us/u/prod/marvel/i/mg/8/03/528d36b054844/portrait_incredible.jpg
1009588,Sif,38716,Sif was born a second generation goddess of Asgard and eventually became Thor's lover.,http://i.annihil.us/u/prod/marvel/i/mg/c/50/527bb6fc4ec43/portrait_incredible.jpg
1010848,Silhouette,23514,Silhouette Chord is a descendant of the Dragon's Breadth cult which spent centuries trying to master the Well of All Things a hidden interdimensional mystic energy breach in Cambodia.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010856,Silk Fever,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010339,Silver Centurion,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009589,Silver Fox,14168,Silver Fox was a young member of the Blackfoot Indian tribe who in the early 1910s fell in love with a young mutant named Logan and shared a cabin with him in a remote community in the Canadian Rockies.,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c003c19078c3/portrait_incredible.jpg
1009590,Silver Sable,6684,Silver Sable trained her entire life becoming a master of a wide variety of weapons and training in all forms of hand-to-hand combat in preparation for the day she would inherit leadership of the Wild Pack.,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff3a373ec3/portrait_incredible.jpg
1009591,Silver Samurai,20946,Keniuchio Harada is the mutant son of the former Japanese crimelord Shingen Harada.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003c13058bd/portrait_incredible.jpg
1010976,Silver Samurai (Age of Apocalypse),1489,Silver Samurai was a mutant rebel in his homeland of Japan where alongside Sunfire he stood as the last line of defense against the hordes of Apocalypse.,http://i.annihil.us/u/prod/marvel/i/mg/a/20/535ff6c2ee685/portrait_incredible.jpg
1009592,Silver Surfer,4836,When Zenn-La was threatened by the world-devouring entity known as Galactus Norrin Radd stood up for his home planet and offered to work for Galactus finding him new planets to eat in exchange for saving his own. Years later the Surfer has protected Earth and many other planets becoming one of the greatest heroes in the universe.,http://i.annihil.us/u/prod/marvel/i/mg/3/50/527bb6490a176/portrait_incredible.jpg
1010864,Silverclaw,17567,When her father died Lupe was taken in by the Church orphanage despite their misgivings about her “ungodly” powers.,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c0035b922e12/portrait_incredible.jpg
1009594,Silvermane,6895,Silvio Manfredi has been a career criminal for most of his life.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003c0fc6a28/portrait_incredible.jpg
1010898,Sin,41351,null,http://i.annihil.us/u/prod/marvel/i/mg/e/70/5269647684f61/portrait_incredible.jpg
1011265,Sinister Six,39018,null,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52b0d6f874e15/portrait_incredible.jpg
1014975,Sir Ram,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4cd043b0a3b2d/portrait_incredible.jpg
1010834,Siren (Earth-93060),null,Jennifer Pearson appeared on the Ultra hero scene as Siren after being held hostage by her fathers foe known as Mannequin.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010745,Sister Grimm,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c00377e2a541/portrait_incredible.jpg
1011223,Skaar,29378,The Hulk fathered a son while on the planet Sakaar but thought him killed while still in his mother's womb; he was wrong.,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce18a92c7a50/portrait_incredible.jpg
1017101,Skaar (HAS),null,"No one knows where Skaar the savage sword-swinger came from but one thing is for sure...he's a Hulk. The intensity of Skaarâ€™s war cry ""Skaar Slash!"" is matched only by his ferocious appetite. Although he is a great asset in the fight against evil Skaar is just as destructive at home as he is on the battlefield. ",http://i.annihil.us/u/prod/marvel/i/mg/8/10/523214a2abcb4/portrait_incredible.jpg
1009598,Skin,13858,"Angelo Espinosa a founding member of Generation X code-named ""Skin"" due to his mutant ability to extend and control his extra skin in any number of ways.",http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c003c0ce4a43/portrait_incredible.jpg
1011157,Skreet,null,The Proemial God Aegis revealed that Skreet was a Chaos Mite a race of very small and powerful beings which were deemed unstable by the Cosmic Consonance.,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c002f4a15c1c/portrait_incredible.jpg
1009599,Skrulls,21366,null,http://i.annihil.us/u/prod/marvel/i/mg/8/70/52028ba02bc7d/portrait_incredible.jpg
1015002,Skrulls (Ultimate),15783,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009600,Skullbuster (Cylla Markham),13770,null,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003c072eb58/portrait_incredible.jpg
1011057,Slapstick,17397,"Steven Harmon's powers have been described as ""all of the abilities of a Saturday morning cartoon character.""",http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310b887bc/portrait_incredible.jpg
1011070,Slayback,null,Ten years ago Slayback was killed by Deadpool before returning from the dead to break into Department K from which he stole the Weapon X Program files of Kane and Deadpool.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009601,Sleeper,4482,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010761,Sleepwalker,null,Sleepwalkers are guardians of the Mindscape -- they apprehended beings that invade the sleeping minds of humans.,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c0037640501a/portrait_incredible.jpg
1009602,Slipstream,15012,Australian mutant siblings Heather and Davis Cameron were sent to live in Surfer's Paradise by their father in an effort to spare them from his life as Viceroy godfather of Australian organized crime.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
